geonames_id,osm_id,wikipedia_id,woe_id,name,iso,is_megacity,latitude,longitude
1735459,254073451,2067557,1154384,"Teluk Intan, Perak, Malaysia",MYS,0,4.01185976045,101.031445271
1735076,205623582,950718,1154632,"Butterworth, Pulau Pinang, Malaysia",MYS,0,5.41707114555,100.400010945
1735498,254072891,1063906,1155160,"Sungai Petani, Kedah, Malaysia",MYS,0,5.64971844372,100.479334268
1736309,295037382,1275152,1140652,"Alor Setar, Kedah, Malaysia",MYS,0,6.11330771781,100.372932494
1732869,0,18807564,1154935,"Muar, Johor, Malaysia",MYS,0,2.03373760875,102.566597045
1732687,254074228,994801,1154589,"Batu Pahat, Johor, Malaysia",MYS,0,1.85036378876,102.933344685
1732811,254072975,285862,1154730,"Keluang, Johor, Malaysia",MYS,0,2.03831097301,103.317869018
1732752,254237831,0,1154698,"Johor Bahru, Johor, Malaysia",MYS,1,1.48002463674,103.730040242
1734810,422445949,737694,1155106,"Seremban, Negeri Sembilan, Malaysia",MYS,0,2.71049216604,101.940020303
1732663,254074208,3539958,1155046,"Raub, Pahang, Malaysia",MYS,0,3.7927000111,101.84230017
1732905,207539494,530229,1154726,"Kelang, Selangor, Malaysia",MYS,1,3.02036989228,101.550018269
1732945,254074007,5419975,1141037,"Chukai, Trengganu, Malaysia",MYS,0,4.23324159639,103.447886921
1734705,369488213,603365,1154796,"Kuala Terengganu, Trengganu, Malaysia",MYS,0,5.33040976859,103.119999958
1733953,0,0,1154817,"Lahad Datu, Sabah, Malaysia",MYS,0,5.04639609672,118.335970417
1737486,304981440,8713586,1154618,"Bintulu, Sarawak, Malaysia",MYS,0,3.16640748994,113.035983845
1738050,304982224,990433,1154932,"Miri, Sarawak, Malaysia",MYS,0,4.39992392874,113.98450476
1013076,26929294,12762736,1580421,"Colesberg, Northern Cape, South Africa",ZAF,0,-30.7195344861,25.1000076891
0,0,0,2346985,"Poffader, Northern Cape, South Africa",ZAF,0,-29.1329129855,19.3833540433
1014034,262719586,14998967,1589350,"Carnarvon, Northern Cape, South Africa",ZAF,0,-30.9495979627,22.1333153877
964090,59612914,0,1586643,"Prieska, Northern Cape, South Africa",ZAF,0,-29.6595475069,22.7300231513
986134,33364952,1036933,1583298,"Kuruman, Northern Cape, South Africa",ZAF,0,-27.4495532035,23.4200068753
988698,21489719,1166026,1582928,"Knysna, Western Cape, South Africa",ZAF,0,-34.0329239718,23.0333121325
950709,50485644,1661910,1587929,"Swellendam, Western Cape, South Africa",ZAF,0,-34.0195914523,20.4300085029
3366880,29162331,2920807,1582207,"Hermanus, Western Cape, South Africa",ZAF,0,-34.4095934868,19.2299267158
3363613,262721696,0,1586005,"Paarl, Western Cape, South Africa",ZAF,0,-33.6995593071,18.9600207099
1015776,32533237,9894318,1580107,"Bredasdorp, Western Cape, South Africa",ZAF,0,-34.5295344861,20.0299812405
1020641,26925608,4820901,1579686,"Beaufort West, Western Cape, South Africa",ZAF,0,-32.3496158663,22.5699812405
0,0,0,1551695,"Moatize, Tete, Mozambique",MOZ,0,-16.0995483207,33.9500101306
909887,0,10210883,1568785,"Luangwa, Tete, Mozambique",MOZ,0,-15.6195776176,30.4100194893
0,0,0,1550238,"Manica, Manica, Mozambique",MOZ,0,-18.9696056937,32.8799979235
0,0,0,1547645,"Espungabera, Manica, Mozambique",MOZ,0,-20.4501354789,32.7700304756
178093,44910364,0,1529040,"Witu, Coast, Kenya",KEN,0,-2.37961057649,40.4300280342
0,0,0,1528939,"Tsavo, Coast, Kenya",KEN,0,-2.9827778942,38.4666336657
178522,44914176,3171388,1528990,"Voi, Coast, Kenya",KEN,0,-3.36957598991,38.5699865303
192067,44992697,1943493,1527819,"Kilifi, Coast, Kenya",KEN,0,-3.6096130179,39.8500117582
235715,258849781,642605,1500969,"Karonga, Chitipa, Malawi",MWI,0,-9.93289630243,33.9333186429
179330,44914623,3171398,1528908,"Thika, Central, Kenya",KEN,0,-1.03958901073,37.0900251859
0,0,0,1527671,"Kendu Bay, Nyanza, Kenya",KEN,0,-0.3595788382,34.6399938545
0,0,0,1527624,"Karungu, Nyanza, Kenya",KEN,0,-0.84962644563,34.1499979235
191299,44989844,2408200,1527899,"Kisii, Nyanza, Kenya",KEN,0,-0.66958575552,34.7599865303
1037125,331694684,3567600,1551816,"Montepuez, Cabo Delgado, Mozambique",MOZ,0,-13.1195751761,39.0000377998
1037370,0,0,1551708,"Mocimboa, Cabo Delgado, Mozambique",MOZ,0,-11.3195816866,40.3499812406
0,0,0,1550497,"Marrupa, Nassa, Mozambique",MOZ,0,-13.1983817354,37.499457559
1047660,335130819,3567463,1547150,"Cuamba, Nassa, Mozambique",MOZ,0,-14.7896024385,36.5399812406
0,0,0,0,"Ligonha, Nampula, Mozambique",MOZ,0,-15.1756770642,37.7400113513
1015621,25779128,920843,1580129,"Brits, North West, South Africa",ZAF,0,-25.6296126111,27.7799991442
1018673,60079617,1496860,1589251,"Bloemhof, North West, South Africa",ZAF,0,-27.6495926729,25.5900036201
964349,262721949,598405,1586625,"Potchefstroom, North West, South Africa",ZAF,0,-26.6995731417,27.0999889717
1015969,262719437,1417035,1580090,"Brandfort, Orange Free State, South Africa",ZAF,0,-28.6995544243,26.4700015856
1019704,59842467,1416549,1579785,"Bethlehem, Orange Free State, South Africa",ZAF,0,-28.2195837211,28.2999674059
1024701,561318715,11135666,1549406,"Macia, Gaza, Mozambique",MOZ,0,-25.0195206515,33.0900109444
0,0,0,1550542,"Massangena, Gaza, Mozambique",MOZ,0,-21.5373042615,32.9563756904
0,0,0,1558065,"Mapai, Gaza, Mozambique",MOZ,0,-22.8426509412,31.9630513089
1020098,262719247,493552,1579744,"Benoni, Gauteng, South Africa",ZAF,1,-26.1495808728,28.3299397367
944385,35960525,1091769,1588588,"Vereeniging, Gauteng, South Africa",ZAF,1,-26.6496020317,27.9599881579
952865,0,0,1587713,"Springs, Gauteng, South Africa",ZAF,0,-26.2695735486,28.430036986
943032,262718464,1455674,1588668,"Volksrust, Mpumalanga, South Africa",ZAF,0,-27.3595845349,29.8899995511
971534,30211883,509924,1585727,"Nelspruit, Mpumalanga, South Africa",ZAF,0,-25.4696223767,30.9800105374
988290,262707788,0,1582968,"Komatipoort, Mpumalanga, South Africa",ZAF,0,-25.4095743624,31.9400036201
976361,33358796,1481265,1590560,"Middelburg, Mpumalanga, South Africa",ZAF,0,-25.7596305147,29.4700251859
1019760,59731951,1480657,1589235,"Bethal, Mpumalanga, South Africa",ZAF,0,-26.469613018,29.4500264066
952747,262717510,1481412,1587720,"Standerton, Mpumalanga, South Africa",ZAF,0,-26.9395068168,29.2400133857
984087,0,0,1583738,"Lebowakgomo, Limpopo, South Africa",ZAF,0,-24.1996223767,29.4999975166
946973,124504036,1544689,1588368,"Tzaneen, Limpopo, South Africa",ZAF,0,-23.8195422172,30.1699824613
946257,0,185078,1591512,"Ulundi, KwaZulu-Natal, South Africa",ZAF,0,-28.3296028455,31.4100101305
0,0,0,1583674,"Ladysmith, KwaZulu-Natal, South Africa",ZAF,0,-28.5494860649,29.7800321032
964406,262721946,1381231,1586618,"Port Shepstone, KwaZulu-Natal, South Africa",ZAF,0,-30.7195344861,30.4599905993
0,0,0,2346982,"Ubomba, KwaZulu-Natal, South Africa",ZAF,0,-27.5660835584,32.0833023669
1056899,0,10325944,1364128,"Sambava, Antsiranana, Madagascar",MDG,0,-14.2661718558,50.1665913481
1083724,0,5745214,1489057,"Ambanja, Antsiranana, Madagascar",MDG,0,-13.6828999646,48.4500036202
1064275,300217995,5745753,1361275,"Ihosy, Fianarantsoa, Madagascar",MDG,0,-22.3996288871,46.1166576729
0,0,0,1362506,"Mandritsara, Mahajanga, Madagascar",MDG,0,-15.8328462536,48.8166479073
0,0,0,1360278,"Besalampy, Mahajanga, Madagascar",MDG,0,-16.7495344861,44.4833206775
1059507,300379949,10331368,1363131,"Marovoay, Mahajanga, Madagascar",MDG,0,-16.0995483207,46.633318643
1068971,0,10331266,1495400,"Antsohihy, Mahajanga, Madagascar",MDG,0,-14.8660835583,47.9833654366
1082639,0,10498177,1354106,"Ambatondrazaka, Toamasina, Madagascar",MDG,0,-17.8328792126,48.4166723214
0,0,0,0,"Bekiy, Toliary, Madagascar",MDG,0,-24.216158835,45.3166031482
0,0,0,0,"Manja, Toliary, Madagascar",MDG,0,-21.4329178682,44.3332523181
1059051,0,10411617,1363342,"Miandrivazo, Toliary, Madagascar",MDG,0,-19.5161873181,45.4666198311
0,0,0,1062353,"Sohano, North Solomons, Papua New Guinea",PNG,0,-5.42974220134,154.671137512
2094027,0,1907973,1062291,"Kieta, North Solomons, Papua New Guinea",PNG,0,-6.21627561557,155.633332071
2108857,0,504887,1018378,"Gizo, Choiseul, Solomon Islands",SLB,0,-8.09962319045,156.835015828
2090990,0,3068556,1061757,"Mendi, Southern Highlands, Papua New Guinea",PNG,0,-6.14439369825,143.645226602
0,0,0,1050930,"Abau, Central, Papua New Guinea",PNG,0,-10.0426053682,148.565029662
0,0,0,1062329,"Alotau, Milne Bay, Papua New Guinea",PNG,0,-10.3020727347,150.459074259
2088163,302475401,3124462,1061974,"Popondetta, Northern, Papua New Guinea",PNG,0,-8.76919472365,148.248408162
0,0,0,1062255,"Hoskins, West New Britain, Papua New Guinea",PNG,0,-5.47461545932,150.409981648
2755003,296054949,2739130,729636,"Haarlem, Noord-Holland, Netherlands",NLD,0,52.3804319449,4.62999100609
3703068,331148078,1654869,159476,"Penonome, Coclé, Panama",PNG,0,8.50998313286,-80.3599892595
3712076,339209702,350005,155677,"Colon, Colón, Panama",PNG,0,9.36502138156,-79.8749801043
3712384,247030264,1654764,155582,"Chitre, Herrera, Panama",PNG,0,7.97001609185,-80.4200372739
3706208,0,1654819,158290,"Las Tablas, Los Santos, Panama",PNG,0,7.76039064425,-80.2800199806
0,0,0,154826,"Balboa, Panama, Panama",PNG,0,8.94998211561,-79.566652671
3701117,247027425,0,160297,"Santiago, Veraguas, Panama",PNG,0,8.1003698923,-80.9833362241
3708432,0,16085959,157190,"Jaque, Darién, Panama",PNG,0,7.51895835259,-78.1660146502
3707058,465591876,472037,157780,"La Palma, Darién, Panama",PNG,0,8.3981811716,-78.1402281105
2544001,0,0,1537452,"Ksar El Kebir, Tanger - Tétouan, Morocco",MAR,0,35.0203804718,-5.90998580059
2543549,583022208,891987,1537598,"Larache, Tanger - Tétouan, Morocco",MAR,0,35.2004211619,-6.16002221824
2529317,63443413,1923972,1541306,"Taza, Taza - Al Hoceima - Taounate, Morocco",MAR,0,34.2203776235,-4.01997196595
2540810,332036385,587875,1538339,"Ouezzane, Gharb - Chrarda - Béni Hssen, Morocco",MAR,0,34.8103416128,-5.57000655254
2544571,63439004,647744,1537281,"Kenitra, Gharb - Chrarda - Béni Hssen, Morocco",MAR,0,34.27040041,-6.57999658347
2537406,0,2213170,1539637,"Settat, Chaouia - Ouardigha, Morocco",MAR,0,33.0104256378,-7.62001062156
0,0,0,0,"Er Rachidia, Meknès - Tafilalet, Morocco",MAR,0,31.9404134308,-4.44997155905
2542715,26756035,398081,1537862,"Meknes, Meknès - Tafilalet, Morocco",MAR,0,33.900422993,-5.55998132468
2527089,256948195,402071,1542191,"Tiznit, Souss - Massa - Draâ, Morocco",MAR,0,29.7104203481,-9.7399845799
2550078,26756132,857988,1534936,"El Jadida, Doukkala - Abda, Morocco",MAR,0,33.2603587026,-8.50998213849
786712,150906142,283938,536153,"Prizren, Prizren, Kosovo",KOS,0,42.2293202912,20.7500923245
618605,266185307,530436,480080,"Balti, Balti, Moldova",MDA,0,47.7590861197,27.9053144925
618456,265099177,727040,480210,"Cahul, Cahul, Moldova",MDA,0,45.9078812857,28.1944441312
617239,265099166,99484,481471,"Tiraspol, Bender, Moldova",MDA,0,46.8530949087,29.6399889717
0,0,0,0,"Al Ahmadi, Al Ahmadi, Kuwait",KWT,0,29.0769448029,48.0837727445
0,0,0,0,"Al Jahra, Al Jahrah, Kuwait",KWT,0,29.3374715363,47.6580622953
235751,262307441,5735581,1366274,"Chitipa, Chitipa, Malawi",MWI,0,-9.71621702183,33.2666409899
924732,312956900,4495280,1368771,"Nkhata Bay, Nkhata Bay, Malawi",MWI,0,-11.5996162731,34.3000146065
924705,261051594,642618,1368783,"Nkhotakota, Nkhotakota, Malawi",MWI,0,-12.9162800915,34.3000146065
1024696,568083903,3567472,1556240,"Dondo, Sofala, Mozambique",MOZ,0,-19.6195918591,34.7300141996
0,0,0,1546619,"Chiramba, Sofala, Mozambique",MOZ,0,-16.8921097627,34.6558585192
1037336,0,0,1558318,"Mocuba, Zambezia, Mozambique",MOZ,0,-16.849580059,38.2600312894
0,0,0,1553846,"Nicuadala, Zambezia, Mozambique",MOZ,0,-17.6076733207,36.8197057686
927246,0,642626,1367744,"Mangochi, Mangochi, Malawi",MWI,0,-14.4595967419,35.2699812406
924055,262678951,642620,1369046,"Salima, Salima, Malawi",MWI,0,-13.7829455375,34.4332881254
1039536,335106276,3484998,1550919,"Maxixe, Inhambane, Mozambique",MOZ,0,-23.8660227402,35.3885509499
0,0,0,1554137,"Panda, Inhambane, Mozambique",MOZ,0,-24.0628865369,34.7302725817
0,0,0,1558845,"Quissico, Inhambane, Mozambique",MOZ,0,-24.7256884574,34.7659809964
0,0,0,1559434,"Vilanculos, Inhambane, Mozambique",MOZ,0,-21.9995499483,35.3165933825
1012600,25919858,3192481,1580470,"Cradock, Eastern Cape, South Africa",ZAF,0,-32.1995475069,25.6100023994
946877,25434801,1172365,1588375,"Uitenhage, Eastern Cape, South Africa",ZAF,0,-33.7596073214,25.3900158271
964432,30230028,2960116,1586610,"Port Alfred, Eastern Cape, South Africa",ZAF,0,-33.5995137342,26.8800023994
1000501,30229877,1930857,1581912,"Grahamstown, Eastern Cape, South Africa",ZAF,0,-33.2995837211,26.5200243721
964408,0,0,1588434,"Port St. Johns, Eastern Cape, South Africa",ZAF,0,-31.6278511365,29.5283162015
1023309,36231589,2354923,1579414,"Aliwal North, Eastern Cape, South Africa",ZAF,0,-30.6895621554,26.7100386136
963516,59866631,2273634,1586729,"Queenstown, Eastern Cape, South Africa",ZAF,0,-31.8996174939,26.8800023994
1039854,27564983,1519058,1558163,"Matola, Maputo, Mozambique",MOZ,0,-25.9695918591,32.4600235583
0,0,0,1018900,"Lata, Temotu, Solomon Islands",SLB,0,-10.7380183201,165.856735309
3713959,203998280,1654725,154999,"Bocas del Toro, Bocas del Toro, Panama",PNG,0,9.33535008368,-82.247470699
3714896,0,5200207,154588,"Almirante, Bocas del Toro, Panama",PNG,0,9.30001242974,-82.3999681007
1489597,178682358,0,2095769,"Timiryazevskiy, Tomsk, Russia",RUS,0,56.4926098827,84.9035924875
1511309,178972986,628546,2120102,"Asino, Tomsk, Russia",RUS,0,56.9931219677,86.1626887603
1490796,210111403,630063,2123711,"Strezhevoy, Tomsk, Russia",RUS,0,60.7331520784,77.5776830637
1502862,187010245,495709,2024334,"Kolpashevo, Tomsk, Russia",RUS,0,58.3004065136,82.9953885487
528293,191641244,496938,2044177,"Maykop, Adygey, Russia",RUS,0,44.6099760122,40.1200211169
569154,191638748,474048,2120514,"Cherkessk, Karachay-Cherkess, Russia",RUS,0,44.2904089549,42.0600060616
524736,310022311,769090,2122273,"Mozdok, North Ossetia, Russia",RUS,0,43.7543176464,44.6543696684
473249,34395343,229915,2124280,"Vladikavkaz, North Ossetia, Russia",RUS,0,43.0503812857,44.6699759509
561627,361366039,3852374,2120832,"Georgievsk, Stavropol', Russia",RUS,0,44.1599001252,43.4699458402
503550,160258541,1433382,2072941,"Pyatigorsk, Stavropol', Russia",RUS,0,44.0799566844,43.09002071
548114,191875199,474065,2121404,"Kislovodsk, Stavropol', Russia",RUS,0,43.9099670604,42.7200174548
522377,191872996,3852300,2122385,"Nevinnomyssk, Stavropol', Russia",RUS,0,44.6200529165,41.9500386137
576172,356773637,9070364,1989881,"Blagodarnyy, Stavropol', Russia",RUS,0,45.104726175,43.4343924548
463824,0,0,2087783,"Zelenokumsk, Stavropol', Russia",RUS,0,44.4091097199,43.8787064197
63571,36305949,4628382,1425813,"Buurhakaba, Bay, Somalia",SOM,0,2.7837176706,44.0832934151
54715,0,17877736,1428221,"Luuq, Gedo, Somalia",SOM,0,3.80047731416,42.5500019926
187896,0,0,0,"Mandera, Gedo, Somalia",SOM,0,3.94044293102,41.8600182686
0,0,0,0,"Mukhomornoye, Chukchi Autonomous Okrug, Russia",RUS,0,66.4170687044,173.333336954
2126710,0,23812100,1989143,"Beringovskiy, Chukchi Autonomous Okrug, Russia",RUS,0,63.065464497,179.306667439
2126682,457244467,6375787,2120303,"Bilibino, Chukchi Autonomous Okrug, Russia",RUS,0,68.0504056998,166.333299112
0,0,0,0,"Omolon, Chukchi Autonomous Okrug, Russia",RUS,0,65.2499823193,160.500011759
2122090,457274206,1582731,2122872,"Pevek, Chukchi Autonomous Okrug, Russia",RUS,0,69.7008217562,170.313314574
0,0,0,0,"Enurmino, Chukchi Autonomous Okrug, Russia",RUS,0,66.9500077506,-171.816603233
4031637,0,0,0,"Lavrentiya, Chukchi Autonomous Okrug, Russia",RUS,0,65.5832694694,-171.024997805
0,0,0,0,"Mys Shmidta, Chukchi Autonomous Okrug, Russia",RUS,0,68.933710957,-179.499984377
4031742,0,0,0,"Egvekinot, Chukchi Autonomous Okrug, Russia",RUS,0,66.3221316562,-179.183722465
0,0,0,0,"Zvezdnyy, Chukchi Autonomous Okrug, Russia",RUS,0,70.9565848991,-179.589978884
0,0,0,0,"Mikhalkino, Koryak, Russia",RUS,0,69.4244403933,161.481143096
568595,266714836,0,2126042,"Chernyakhovsk, Kaliningrad, Russia",RUS,0,54.631638203,21.8108544502
490068,60238387,663214,2125787,"Sovetsk, Kaliningrad, Russia",RUS,0,55.0717663769,21.881961221
496278,303980218,579226,2123377,"Severomorsk, Murmansk, Russia",RUS,0,69.0730564567,33.4230655505
581357,26898767,4297448,2120055,"Apatity, Murmansk, Russia",RUS,0,67.5730704948,33.3930415433
506763,292235034,371344,2122978,"Polyarnyy, Murmansk, Russia",RUS,0,69.2052189323,33.4502473539
522260,272845466,5076936,2051036,"Nikel, Murmansk, Russia",RUS,0,69.4125706168,30.2188166898
525404,26898775,4479821,2047630,"Monchegorsk, Murmansk, Russia",RUS,0,67.9291211132,32.8287349027
548391,26898769,5076861,2121389,"Kirovsk, Murmansk, Russia",RUS,0,67.6090889681,33.6687353096
479071,303015164,10558073,2124063,"Umba, Murmansk, Russia",RUS,0,66.6813936556,34.3455415433
0,0,0,0,"Kovda, Murmansk, Russia",RUS,0,66.6902820019,32.8702310778
572154,287260036,3912530,1994143,"Borovichi, Novgorod, Russia",RUS,0,58.3978165885,33.8974035225
489088,247717945,1340885,2088876,"Staraya Russa, Novgorod, Russia",RUS,0,57.9947662548,31.354354613
519336,0,0,2122471,"Velikiy Novgorod, Novgorod, Russia",RUS,1,58.4999808951,31.3300150134
476077,27072632,1338756,2103878,"Velikiye Luki, Pskov, Russia",RUS,0,56.3199589224,30.5200386136
492162,224875575,4456390,2085321,"Slantsy, Leningrad, Russia",RUS,0,59.1115973095,28.0746581611
472722,0,1835354,2107622,"Volkhov, Leningrad, Russia",RUS,0,59.9290926301,32.3387389717
483019,0,1758343,2095679,"Tikhvin, Leningrad, Russia",RUS,0,59.6448464143,33.5143778063
485639,34391623,1267690,2124672,"Svetogorsk, Leningrad, Russia",RUS,0,61.1013208202,28.9176558011
561887,27025179,797420,2006387,"Gatchina, Leningrad, Russia",RUS,0,59.5706648958,30.1333438708
533690,27023177,2322491,2121997,"Luga, Leningrad, Russia",RUS,0,58.7363488964,29.8389949124
546105,60081897,2500708,2121471,"Kolpino, City of St. Petersburg, Russia",RUS,0,59.7300091747,30.6500048408
517269,130201149,2622539,2122558,"Novozybkov, Bryansk, Russia",RUS,0,52.5348152864,31.9448612048
563822,336306431,0,2003974,"Dyatkovo, Bryansk, Russia",RUS,0,53.5891436962,34.3391853421
547475,97840585,4565865,2022744,"Klintsy, Bryansk, Russia",RUS,0,52.7652404979,32.2448428942
501283,60078445,4479639,2075337,"Roslavl, Smolensk, Russia",RUS,0,53.9509045605,32.8604125557
499452,0,0,0,"Safonovo, Smolensk, Russia",RUS,0,55.146490498,33.2161014391
470676,262522404,1443034,2109591,"Vyazma, Smolensk, Russia",RUS,0,55.2121970816,34.2917980537
497927,0,0,2079033,"Segezha, Karelia, Russia",RUS,0,63.7547764274,34.3243025296
577922,276627958,3932384,2120231,"Belomorsk, Karelia, Russia",RUS,0,64.5252203564,34.7658259671
551145,309493556,0,2018500,"Kem, Karelia, Russia",RUS,0,64.9535921419,34.5683703194
0,0,0,0,"Krasino, Arkhangel'sk, Russia",RUS,0,70.7314484457,54.4207989959
0,0,0,0,"Matochkin Shar, Arkhangel'sk, Russia",RUS,0,73.2699916322,56.4496968228
496285,26901966,495570,2123376,"Severodvinsk, Arkhangel'sk, Russia",RUS,0,64.5700238232,39.8300129789
493231,295896340,1550366,2123478,"Shuya, Ivanovo, Russia",RUS,0,56.8543449088,41.3642862536
548605,356482665,2286149,2121371,"Kineshma, Ivanovo, Russia",RUS,0,57.4699662467,42.1299759509
473788,356482756,4583686,2124263,"Vichuga, Ivanovo, Russia",RUS,0,57.2191288443,41.9287479236
495619,256827434,4880345,2081399,"Sharya, Kostroma, Russia",RUS,0,58.3797556754,45.5093562406
570508,0,0,2120446,"Buy, Kostroma, Russia",RUS,0,58.4846846711,41.5243798409
579514,360701733,0,1985778,"Balakhna, Nizhegorod, Russia",RUS,0,56.4943410432,43.5943826892
580724,191902906,2191487,2120096,"Arzamas, Nizhegorod, Russia",RUS,0,55.3999892366,43.8000032133
563708,191761177,597676,2004103,"Dzerzhinsk, Nizhegorod, Russia",RUS,0,56.2503766064,43.4600239652
470444,266213137,7990467,2124390,"Vyska, Nizhegorod, Russia",RUS,0,55.3247225129,42.1643924548
499717,94078824,0,2077060,"Rzhev, Tver', Russia",RUS,0,56.2574046012,34.327454792
470252,0,0,0,"Vyshnniy Volochek, Tver', Russia",RUS,0,57.5830342805,34.5630993233
548652,148912020,3090394,2121369,"Kimry, Tver', Russia",RUS,0,56.8691243684,37.3443765856
576566,356482640,3088211,1989415,"Bezhetsk, Tver', Russia",RUS,0,57.7647286165,36.6899979235
522775,356482982,0,2122367,"Nelidovo, Tver', Russia",RUS,0,56.2235048616,32.7730793851
575349,0,0,0,"Bologoye, Tver', Russia",RUS,0,57.8721639192,34.0517610257
481985,60405981,1431509,2096827,"Torzhok, Tver', Russia",RUS,0,57.0290629264,34.9787328682
491281,276104425,4135788,2086397,"Sokol, Vologda, Russia",RUS,0,59.464779886,40.1143883858
569223,188558082,463987,1997787,"Cherepovets, Vologda, Russia",RUS,0,59.1404327587,37.9099751371
479532,92383389,459668,2099632,"Uglich, Yaroslavl', Russia",RUS,0,57.5243556917,38.3300011788
